docid,title,keyword,wikidata_label,wikidata_qid,bnf_id,p279_path,retry_source,match_stage,is_disambiguation,label_similarity,match_score,p31_types,p31_label
1023779,Symposium on Circulation of Security Models in Southern African Cities,Renouvellement urbain,urban renewal,Q920600,131626960,redevelopment > construction > economic activity > transfer > interaction,context,context,no,71.4,46.9,Q1441983,redevelopment
1023779,Symposium on Circulation of Security Models in Southern African Cities,Renouvellement urbain,urban renewal,Q920600,131626960,redevelopment > construction > construction > economic production > process,context,context,no,71.4,46.9,Q1441983,redevelopment
1023779,Symposium on Circulation of Security Models in Southern African Cities,Renouvellement urbain,urban renewal,Q920600,131626960,redevelopment > construction > construction > economic production > economic activity,context,context,no,71.4,46.9,Q1441983,redevelopment
1023779,Symposium on Circulation of Security Models in Southern African Cities,Renouvellement urbain,urban renewal,Q920600,131626960,redevelopment > construction > construction > economic production > creation,context,context,no,71.4,46.9,Q1441983,redevelopment
1023779,Symposium on Circulation of Security Models in Southern African Cities,Renouvellement urbain,urban renewal,Q920600,131626960,redevelopment > construction > construction > technical activity > intentional human activity,context,context,no,71.4,46.9,Q1441983,redevelopment
1023779,Symposium on Circulation of Security Models in Southern African Cities,Renouvellement urbain,urban renewal,Q920600,131626960,redevelopment > construction > construction > creation > planned process,context,context,no,71.4,46.9,Q1441983,redevelopment
1023779,Symposium on Circulation of Security Models in Southern African Cities,Renouvellement urbain,urban renewal,Q920600,131626960,redevelopment > urban planning > spatial planning > planning > process,context,context,no,71.4,46.9,Q1441983,redevelopment
1023779,Symposium on Circulation of Security Models in Southern African Cities,Renouvellement urbain,urban renewal,Q920600,131626960,redevelopment > urban planning > spatial planning > planning > activity,context,context,no,71.4,46.9,Q1441983,redevelopment
1023779,Symposium on Circulation of Security Models in Southern African Cities,Renouvellement urbain,urban renewal,Q920600,131626960,government program > initiative > action > occurrence > occurrent,context,context,no,71.4,46.9,Q1441983,redevelopment
1023779,Symposium on Circulation of Security Models in Southern African Cities,Renouvellement urbain,urban renewal,Q920600,131626960,government program > initiative > voluntary action > intentional human activity > human activity,context,context,no,71.4,46.9,Q1441983,redevelopment
1023779,Symposium on Circulation of Security Models in Southern African Cities,Renouvellement urbain,urban renewal,Q920600,131626960,government program > project > planned process > process > occurrent,context,context,no,71.4,46.9,Q1441983,redevelopment
1023779,Symposium on Circulation of Security Models in Southern African Cities,Renouvellement urbain,urban renewal,Q920600,131626960,government program > project > planned process > process > sequence,context,context,no,71.4,46.9,Q1441983,redevelopment
1023779,Symposium on Circulation of Security Models in Southern African Cities,Renouvellement urbain,urban renewal,Q920600,131626960,government program > project > planned process > intentional human activity > human activity,context,context,no,71.4,46.9,Q1441983,redevelopment
1023779,Symposium on Circulation of Security Models in Southern African Cities,Business Improvement Districts,Business improvement districts,Q105547388,,,context,context,no,93.3,109.0,Q105547310,business support scheme
1065102,School evaluation and educating States : trends in four European countries,School Evaluation,,,,,none,none,no,0.0,0.0,,
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,"education policy, sociology and philosophy > education > service > goods and services > spatio-temporal entity",context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,"education policy, sociology and philosophy > education > service > goods and services > product",context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,"education policy, sociology and philosophy > education > service > product > object",context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,"education policy, sociology and philosophy > education > service > economic activity > intentional human activity",context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,"education policy, sociology and philosophy > education > service > economic activity > transfer",context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,"education policy, sociology and philosophy > education > knowledge sharing > information exchange > transfer",context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,"education policy, sociology and philosophy > education > knowledge sharing > sharing > activity",context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,"education policy, sociology and philosophy > education > knowledge sharing > sharing > resource allocation",context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,"education policy, sociology and philosophy > education > social process > process > occurrent",context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,"education policy, sociology and philosophy > education > social process > process > sequence",context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,"education policy, sociology and philosophy > education > social process > phenomenon > occurrent",context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,"education policy, sociology and philosophy > education > social process > phenomenon > observable entity",context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,cultural policy > social policy > public policy > policy > work,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,cultural policy > social policy > public policy > policy > rule,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,cultural policy > social policy > social action > action > occurrence,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,cultural policy > social policy > social action > social process > process,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,cultural policy > social policy > social action > social process > phenomenon,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,public policy > policy > work > artificial object > object,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,public policy > policy > work > cultural artifact > artificial object,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,public policy > policy > work > cultural artifact > cultural heritage,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,public policy > policy > rule > message > information,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,public policy > policy > rule > message > object,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,public policy > policy > rule > artificial object > object,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,social policy > public policy > policy > work > artificial object,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,social policy > public policy > policy > work > cultural artifact,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,social policy > public policy > policy > rule > message,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,social policy > public policy > policy > rule > artificial object,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,social policy > social action > action > occurrence > occurrent,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,social policy > social action > social process > process > occurrent,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,social policy > social action > social process > process > sequence,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,social policy > social action > social process > phenomenon > occurrent,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,Education Policies,education policy,Q452348,,social policy > social action > social process > phenomenon > observable entity,context,context,no,76.5,129.9,Q11862829;Q96251375,type of policy;academic discipline
1065102,School evaluation and educating States : trends in four European countries,France,France,Q5478259,,,context,context,no,100.0,114.0,Q2631496,constituency of the European Parliament
1065102,School evaluation and educating States : trends in four European countries,England,England,Q21,11930575r,,context,context,no,100.0,114.0,Q3336843;Q518261;Q6256;Q6266,constituent country of the United Kingdom;nation;cultural area;country
1065102,School evaluation and educating States : trends in four European countries,Scotland,Scotland,Q22,,,context,context,no,100.0,114.0,Q3336843;Q6256;Q6266,constituent country of the United Kingdom;nation;country
1065102,School evaluation and educating States : trends in four European countries,Switzerland,Switzerland,Q80282,,,context,context,no,100.0,113.0,Q17343829,unincorporated community in the United States
1133552,New Challenges of ESG Issues,Financial regulatory framework,,,,,none,none,no,0.0,0.0,,
1133552,New Challenges of ESG Issues,Socially Responsible Investment,,,,,none,none,no,0.0,0.0,,
1133552,New Challenges of ESG Issues,Corporate Social Responsibility,Corporate social responsibility,Q218600,,corporate liability > responsibility > property > abstract entity > entity,context,context,no,93.5,109.1,Q106132918,business and human rights
1133552,New Challenges of ESG Issues,Corporate Social Responsibility,Corporate social responsibility,Q218600,,social responsibility > responsibility > property > abstract entity > entity,context,context,no,93.5,109.1,Q106132918,business and human rights
1133552,New Challenges of ESG Issues,And Governance Issues,,,,,none,none,no,0.0,0.0,,
1133552,New Challenges of ESG Issues,Social,social,Q345367,,sociality > socialization > habituation > nonassociative learning > learning,context,context,no,83.3,101.0,Q1207505,quality
1133552,New Challenges of ESG Issues,Social,social,Q345367,,sociality > social behavior > animal behavior > behavior > pattern,context,context,no,83.3,101.0,Q1207505,quality
1133552,New Challenges of ESG Issues,Social,social,Q345367,,sociality > social behavior > animal behavior > multicellular organismal process > biological process,context,context,no,83.3,101.0,Q1207505,quality
1133552,New Challenges of ESG Issues,Social,social,Q345367,,sociality > social behavior > biological process involved in intraspecies interaction between organisms > multi-organism process > biological process,context,context,no,83.3,101.0,Q1207505,quality
1133552,New Challenges of ESG Issues,Social,social,Q345367,,sociality > social behavior > biological process involved in intraspecies interaction between organisms > biological process > biological phenomenon,context,context,no,83.3,101.0,Q1207505,quality
1133552,New Challenges of ESG Issues,Social,social,Q345367,,sociality > social behavior > biological process involved in intraspecies interaction between organisms > biological process > physical process,context,context,no,83.3,101.0,Q1207505,quality
1133552,New Challenges of ESG Issues,Environmental,Environmental,Q10485087,,,context,context,no,100.0,112.0,Q482994,album
1133562,New Insights on Corporate Social Responsibility and Country-level Institutions in Western Europe,Institutions,Institutions,Q27711101,,,context,context,no,100.0,111.0,Q5633421,scientific journal
1133562,New Insights on Corporate Social Responsibility and Country-level Institutions in Western Europe,Stakeholders,Stakeholders,Q7027314,,,context,context,no,100.0,110.0,,
1133562,New Insights on Corporate Social Responsibility and Country-level Institutions in Western Europe,Investor protection,Investor protection,Q557860,,,context,context,no,100.0,110.0,,
1133562,New Insights on Corporate Social Responsibility and Country-level Institutions in Western Europe,Firm value,firm value,Q1316306,,,context,context,no,90.0,105.0,,
1133562,New Insights on Corporate Social Responsibility and Country-level Institutions in Western Europe,Environmental,Environmental,Q10485087,,,context,context,no,100.0,111.0,Q482994,album
1133562,New Insights on Corporate Social Responsibility and Country-level Institutions in Western Europe,Social and governance ESG considerations,,,,,none,none,no,0.0,0.0,,
1133562,New Insights on Corporate Social Responsibility and Country-level Institutions in Western Europe,Corporate social responsibility CSR,,,,,none,none,no,0.0,0.0,,
1133662,La crise centrafricaine : c'est une question de confiance !,Construire une société de confiance,,,,,none,none,no,0.0,0.0,,
1133662,La crise centrafricaine : c'est une question de confiance !,Résolution de la crise centrafricaine,,,,,none,none,no,0.0,0.0,,
1133662,La crise centrafricaine : c'est une question de confiance !,Forum de Bangui,,,,,none,none,no,0.0,0.0,,
1133662,La crise centrafricaine : c'est une question de confiance !,Dialogue intercentrafricain,,,,,none,none,no,0.0,0.0,,
1136203,To regulate or not to regulate? Early Evidence on the Means Used Around the World to Promote Gender Diversity in the Boardroom,Board gender diversity,,,,,none,none,no,0.0,0.0,,
1136203,To regulate or not to regulate? Early Evidence on the Means Used Around the World to Promote Gender Diversity in the Boardroom,Firm performance,,,,,none,none,no,0.0,0.0,,
1136203,To regulate or not to regulate? Early Evidence on the Means Used Around the World to Promote Gender Diversity in the Boardroom,Optimal contract,,,,,none,none,no,0.0,0.0,,
1136203,To regulate or not to regulate? Early Evidence on the Means Used Around the World to Promote Gender Diversity in the Boardroom,Enabling approach,,,,,none,none,no,0.0,0.0,,
1136203,To regulate or not to regulate? Early Evidence on the Means Used Around the World to Promote Gender Diversity in the Boardroom,Quotas,Quota,Q18485922,,,context,context,no,90.9,105.5,Q1134686,frazione
1136203,To regulate or not to regulate? Early Evidence on the Means Used Around the World to Promote Gender Diversity in the Boardroom,Voluntary approach,,,,,none,none,no,0.0,0.0,,
1136208,Do women on boards and on top management reduce earnings management? Evidence in France,Gender diversity,gender diversity,Q1501335,,diversity > quality > property > abstract entity > entity,exact_label,exact_label,no,100.0,80.0,Q151885,concept
1136208,Do women on boards and on top management reduce earnings management? Evidence in France,Gender diversity,gender diversity,Q1501335,,diversity > diversity > property > abstract entity > entity,exact_label,exact_label,no,100.0,80.0,Q151885,concept
1136208,Do women on boards and on top management reduce earnings management? Evidence in France,Gender diversity,gender diversity,Q1501335,,diversity > diversity > type > class > class,exact_label,exact_label,no,100.0,80.0,Q151885,concept
1136208,Do women on boards and on top management reduce earnings management? Evidence in France,Earnings management,earnings management,Q15995636,,,context,context,no,94.7,111.8,Q118130488,unethical conduct
1136208,Do women on boards and on top management reduce earnings management? Evidence in France,Top management,Top Management,Q1591807,,,exact_label,exact_label,no,100.0,50.0,Q7889,video game
1136208,Do women on boards and on top management reduce earnings management? Evidence in France,CFO,CFO,Q5010756,,,context,context,no,100.0,111.0,Q41298;Q685935;Q847906,online magazine;magazine;trade magazine
1136208,Do women on boards and on top management reduce earnings management? Evidence in France,CEO,Ceo,Q37533287,,,exact_label,exact_label,no,100.0,50.0,Q101352,family name
1143494,Protecting biodiversity by developing bio-jobs : A multi branch analysis with an application on French data,Employment,Employment,Q1339409,,,context,context,no,100.0,111.0,Q482994,album
1143494,Protecting biodiversity by developing bio-jobs : A multi branch analysis with an application on French data,Biodiversity conservation,biodiversity conservation,Q126019871,,nature conservation > conservation > environmental ethics,context,context,no,96.0,109.6,,
1143494,Protecting biodiversity by developing bio-jobs : A multi branch analysis with an application on French data,Biodiversity conservation,biodiversity conservation,Q126019871,,nature conservation > conservation > environmental protection > protection > state,context,context,no,96.0,109.6,,
1143494,Protecting biodiversity by developing bio-jobs : A multi branch analysis with an application on French data,Biodiversity conservation,biodiversity conservation,Q126019871,,nature conservation > conservation > environmental protection > protection > reduction,context,context,no,96.0,109.6,,
1143494,Protecting biodiversity by developing bio-jobs : A multi branch analysis with an application on French data,Public policy,public policy,Q546113,,policy > work > artificial object > object > entity,exact_label,exact_label,no,100.0,80.0,Q11862829;Q151885;Q96251375,academic discipline;type of policy;concept
1143494,Protecting biodiversity by developing bio-jobs : A multi branch analysis with an application on French data,Public policy,public policy,Q546113,,policy > work > cultural artifact > artificial object > object,exact_label,exact_label,no,100.0,80.0,Q11862829;Q151885;Q96251375,academic discipline;type of policy;concept
1143494,Protecting biodiversity by developing bio-jobs : A multi branch analysis with an application on French data,Public policy,public policy,Q546113,,policy > work > cultural artifact > cultural heritage > heritage,exact_label,exact_label,no,100.0,80.0,Q11862829;Q151885;Q96251375,academic discipline;type of policy;concept
1143494,Protecting biodiversity by developing bio-jobs : A multi branch analysis with an application on French data,Public policy,public policy,Q546113,,policy > rule > message > information > abstract entity,exact_label,exact_label,no,100.0,80.0,Q11862829;Q151885;Q96251375,academic discipline;type of policy;concept
1143494,Protecting biodiversity by developing bio-jobs : A multi branch analysis with an application on French data,Public policy,public policy,Q546113,,policy > rule > message > information > knowledge,exact_label,exact_label,no,100.0,80.0,Q11862829;Q151885;Q96251375,academic discipline;type of policy;concept
1143494,Protecting biodiversity by developing bio-jobs : A multi branch analysis with an application on French data,Public policy,public policy,Q546113,,policy > rule > message > object > entity,exact_label,exact_label,no,100.0,80.0,Q11862829;Q151885;Q96251375,academic discipline;type of policy;concept
1143494,Protecting biodiversity by developing bio-jobs : A multi branch analysis with an application on French data,Public policy,public policy,Q546113,,policy > rule > artificial object > object > entity,exact_label,exact_label,no,100.0,80.0,Q11862829;Q151885;Q96251375,academic discipline;type of policy;concept
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Civic participation,Civic Participation Project,Q117353593,,,context,context,no,78.3,52.0,Q483242,laboratory
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,process > occurrent > entity > entity,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,process > sequence > function > binary relation > relation,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,process > sequence > function > partial function > binary relation,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,process > sequence > function > partial function > function,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,process > sequence > function > partial function > mathematical object,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,process > sequence > function > multivalued function > serial relation,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,process > sequence > function > multivalued function > function,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,process > sequence > function > generalized function > mathematical object,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,process > sequence > class > class > abstract entity,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,process > sequence > class > class > collective entity,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,evaluation > method > means > contributing factor > condition,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,evaluation > method > means > contributing factor > occurrent,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,evaluation > process > occurrent > entity > entity,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,evaluation > process > sequence > function > binary relation,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,evaluation > process > sequence > function > partial function,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,evaluation > process > sequence > function > multivalued function,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,evaluation > process > sequence > function > generalized function,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,evaluation > process > sequence > class > class,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,evaluation > assessment > process > occurrent > entity,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,evaluation > assessment > process > sequence > function,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Comparison,comparison,Q1720648,,evaluation > assessment > process > sequence > class,context,context,no,90.0,113.0,Q1799072,method
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Political discussion,Political Discussion,Q26637905,,,exact_label,exact_label,no,100.0,50.0,Q3305213,painting
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Internet,Internet,Q75,12337059x,telecommunications network > communication network > communications system > technical system > product,context,context,no,100.0,115.0,Q11224256;Q1301371;Q14208553,IP network;invention;computer network
1148843,Deliberating Environmental Policy Issues: Comparing the learning potential of online and face-to-face discussions on climate change,Internet,Internet,Q75,12337059x,telecommunications network > communication network > communications system > technical system > system,context,context,no,100.0,115.0,Q11224256;Q1301371;Q14208553,IP network;invention;computer network
